qasrl_id,tokens,sentence
Wiki1k:wikinews:559604:0:1,"Baumgartner broke the sound barrier as his top speed reached 1342 km/h ( 834 miles per hour ) , exceeding the speed of sound , and landing in the New Mexico desert , United States .","Baumgartner broke the sound barrier as his top speed reached 1342 km/h (834 miles per hour), exceeding the speed of sound, and landing in the New Mexico desert, United States."
Wiki1k:wikinews:559604:1:0,"While the capsule ascended , a helmet faceplate heater failed .","While the capsule ascended, a helmet faceplate heater failed."
Wiki1k:wikinews:559604:1:1,Exhalation fogged the faceplate and affected vision .,Exhalation fogged the faceplate and affected vision.
Wiki1k:wikinews:559604:1:2,Baumgartner proceeded with the jump anyway .,Baumgartner proceeded with the jump anyway.
Wiki1k:wikinews:559604:2:0,Baumgartner jumped with his head down to increase speed .,Baumgartner jumped with his head down to increase speed.
Wiki1k:wikinews:559604:2:1,A quick jump was essential to minimise the risk of spinning out of control which could make the skydiver lose consciousness .,A quick jump was essential to minimise the risk of spinning out of control which could make the skydiver lose consciousness.
Wiki1k:wikinews:559604:3:0,"Baumgartner '' s suit was equipped with devices to document the jump , including a camera .","Baumgartner""s suit was equipped with devices to document the jump, including a camera."
Wiki1k:wikinews:559604:3:1,"They also included tools to measure altitude , speed and location , and to report them to the mission control center .","They also included tools to measure altitude, speed and location, and to report them to the mission control center."
Wiki1k:wikinews:559604:4:0,"After the successful jump , Baumgartner said , `` '' When I was standing there on top of the world , you become so humble , you do not think about breaking records anymore , you do not think about gaining scientific data .","After the successful jump, Baumgartner said, """"When I was standing there on top of the world, you become so humble, you do not think about breaking records anymore, you do not think about gaining scientific data."
Wiki1k:wikinews:600759:1:0,"Mallory Owens , 23 , the victim of the attack , is in the USA Medical Center in Mobile , recovering from the injuries .","Mallory Owens, 23, the victim of the attack, is in the USA Medical Center in Mobile, recovering from the injuries."
Wiki1k:wikinews:600759:1:2,Owens '' family have told reporters they believe it to be a hate crime and called for the prosecutors to upgrade the charges against Hawkins .,"Owens"" family have told reporters they believe it to be a hate crime and called for the prosecutors to upgrade the charges against Hawkins."
Wiki1k:wikinews:620057:0:0,"Yesterday , on day three of the IPC Nor-Am Cup at Copper Mountain '' s Rosie '' s Arena run , Australia earned only one medal , with Cameron Rahles-Rahbula picking up a gold medal in the men '' s standing Giant Slalom .","Yesterday, on day three of the IPC Nor-Am Cup at Copper Mountain""s Rosie""s Arena run, Australia earned only one medal, with Cameron Rahles-Rahbula picking up a gold medal in the men""s standing Giant Slalom."
Wiki1k:wikinews:620057:0:1,"The results were not as good for Australia as Tuesday '' s , when Australia swept the exact same event .","The results were not as good for Australia as Tuesday""s, when Australia swept the exact same event."
Wiki1k:wikinews:620057:0:2,"The course was technically difficult , with a number of skiers falling and unable to finish it .","The course was technically difficult, with a number of skiers falling and unable to finish it."
Wiki1k:wikinews:623822:0:0,"Hackers claiming to be associated with the internet activist group Anonymous have attacked the website belonging to the Westboro Baptist Church ( WBC ) and hacked into the Twitter account belonging to Shirley Phelps-Roper , the Church '' s spokeswoman .","Hackers claiming to be associated with the internet activist group Anonymous have attacked the website belonging to the Westboro Baptist Church (WBC) and hacked into the Twitter account belonging to Shirley Phelps-Roper, the Church""s spokeswoman."
Wiki1k:wikinews:623822:0:1,"The attacks are part of an operation dubbed '' # OpWestBor '' on Twitter and is in response to the Church '' s decision to picket funerals of victims of the December 14 shooting at Sandy Hook Elementary School in Newtown , Connecticut .","The attacks are part of an operation dubbed"" #OpWestBor"" on Twitter and is in response to the Church""s decision to picket funerals of victims of the December 14 shooting at Sandy Hook Elementary School in Newtown, Connecticut."
Wiki1k:wikinews:623822:1:0,"On Sunday , in a video posted on YouTube , Anonymous announced their intentions saying , `` '' From the time you have received this message , our attack protocol has past been executed and your downfall is underway .","On Sunday, in a video posted on YouTube, Anonymous announced their intentions saying, """"From the time you have received this message, our attack protocol has past been executed and your downfall is underway."
Wiki1k:wikinews:623822:1:1,"Do not attempt to delude yourselves into thinking you can escape our reach , for we are everywhere , and all-seeing , in the same sense as God .","Do not attempt to delude yourselves into thinking you can escape our reach, for we are everywhere, and all-seeing, in the same sense as God."
Wiki1k:wikinews:623822:1:7,"As a result of the breach , Anonymous claims to have gained access to and leaked alleged personal information such as names , home addresses and telephone numbers belonging to Church members .","As a result of the breach, Anonymous claims to have gained access to and leaked alleged personal information such as names, home addresses and telephone numbers belonging to Church members."
Wiki1k:wikinews:623822:4:0,"On December 14 , a gunman identified as 20 year-old Adam Lanza killed his mother Nancy then went into Sandy Hook Elementary school carrying a Bushmaster AR-15 rifle and two other handguns , where he opened fire killing 26 people , 20 of them children between the ages of five and ten years old .","On December 14, a gunman identified as 20 year-old Adam Lanza killed his mother Nancy then went into Sandy Hook Elementary school carrying a Bushmaster AR-15 rifle and two other handguns, where he opened fire killing 26 people, 20 of them children between the ages of five and ten years old."
Wiki1k:wikinews:628034:0:0,A crowdsourced search engine DuckDuckGo reviewed the feature and launched a whatisDNT microsite in December .,A crowdsourced search engine DuckDuckGo reviewed the feature and launched a whatisDNT microsite in December.
Wiki1k:wikinews:628034:0:1,The review involved checking answers to basic questions such as whether websites stop shaping a user profile based on users '' online actvitity or stop displaying targeted advertising .,"The review involved checking answers to basic questions such as whether websites stop shaping a user profile based on users"" online actvitity or stop displaying targeted advertising."
